avg:,,,,,,,,
29.957,-1.033,12.338,-2.518,28.404,14.302,14.589,14.383,15.04
max:,,,,,,,,
30.0,20.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
min:,,,,,,,,
9.0,-5.0,-5.0,-5.0,-5.0,-4.0,-4.0,-4.0,-4.0
DQN,Vanilla_DT_Entropy_5,Vanilla_DT_Entropy_10,Vanilla_Gini_5,Vanilla_Gini_10,EE_Force,EE_KD,EE_Ball,EE_Brute
30.0,-2.0,7.0,-5.0,30.0,1.0,24.0,7.0,13.0
30.0,-3.0,4.0,-5.0,30.0,30.0,4.0,10.0,13.0
30.0,-5.0,-1.0,-5.0,30.0,4.0,16.0,11.0,4.0
30.0,-2.0,30.0,1.0,30.0,10.0,13.0,24.0,1.0
30.0,0.0,5.0,-5.0,30.0,7.0,30.0,30.0,17.0
30.0,-5.0,-4.0,30.0,30.0,7.0,1.0,30.0,30.0
30.0,-2.0,7.0,-5.0,30.0,7.0,7.0,4.0,7.0
30.0,-1.0,17.0,-5.0,30.0,4.0,4.0,-2.0,-2.0
30.0,-5.0,2.0,30.0,6.0,30.0,22.0,16.0,4.0
30.0,-2.0,30.0,-5.0,30.0,4.0,30.0,-3.0,30.0
30.0,-4.0,30.0,-5.0,30.0,10.0,30.0,10.0,30.0
30.0,-5.0,30.0,-1.0,30.0,17.0,22.0,19.0,4.0
30.0,-2.0,0.0,-5.0,30.0,-2.0,10.0,30.0,1.0
30.0,-2.0,-4.0,-5.0,20.0,10.0,30.0,30.0,-2.0
30.0,4.0,-2.0,30.0,30.0,30.0,30.0,13.0,1.0
30.0,-3.0,30.0,2.0,14.0,5.0,4.0,30.0,10.0
30.0,-2.0,-1.0,-5.0,30.0,1.0,30.0,30.0,4.0
30.0,-3.0,1.0,-5.0,30.0,30.0,-2.0,10.0,1.0
30.0,7.0,23.0,-5.0,30.0,6.0,13.0,4.0,30.0
30.0,-5.0,3.0,-5.0,30.0,19.0,-2.0,16.0,-2.0
30.0,-3.0,9.0,-5.0,30.0,2.0,30.0,30.0,9.0
30.0,0.0,-1.0,5.0,30.0,30.0,7.0,-2.0,30.0
30.0,7.0,1.0,-5.0,30.0,16.0,4.0,30.0,30.0
30.0,-2.0,19.0,-5.0,30.0,-2.0,-3.0,-2.0,16.0
30.0,-2.0,24.0,-5.0,30.0,30.0,30.0,22.0,10.0
30.0,-3.0,30.0,13.0,30.0,7.0,19.0,30.0,30.0
30.0,-5.0,6.0,-5.0,30.0,30.0,4.0,30.0,30.0
30.0,-2.0,30.0,-5.0,30.0,30.0,30.0,30.0,1.0
30.0,-5.0,30.0,-5.0,30.0,1.0,30.0,4.0,4.0
30.0,-3.0,-4.0,-5.0,-5.0,10.0,-3.0,10.0,7.0
30.0,-5.0,30.0,10.0,30.0,19.0,30.0,22.0,30.0
30.0,-1.0,13.0,7.0,30.0,7.0,7.0,30.0,-2.0
30.0,-2.0,2.0,-5.0,30.0,30.0,13.0,16.0,10.0
30.0,7.0,6.0,-5.0,30.0,7.0,30.0,13.0,1.0
30.0,-1.0,-4.0,-5.0,30.0,-2.0,10.0,7.0,4.0
30.0,-5.0,-3.0,-5.0,30.0,30.0,4.0,13.0,10.0
30.0,-5.0,30.0,7.0,30.0,19.0,30.0,7.0,0.0
30.0,-5.0,2.0,-5.0,30.0,30.0,10.0,1.0,4.0
30.0,1.0,20.0,-5.0,30.0,1.0,7.0,30.0,10.0
30.0,-5.0,30.0,15.0,23.0,22.0,22.0,-2.0,-2.0
