avg:,,,,,,,,
-99.857,-101.053,-99.54,-121.74,-99.984,-103.576,-103.192,-103.24,-103.417
max:,,,,,,,,
-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0
min:,,,,,,,,
-108.0,-110.0,-108.0,-200.0,-108.0,-200.0,-200.0,-200.0,-200.0
DQN,Vanilla_DT_Entropy_5,Vanilla_DT_Entropy_10,Vanilla_Gini_5,Vanilla_Gini_10,EE_Force,EE_KD,EE_Ball,EE_Brute
-105.0,-109.0,-86.0,-108.0,-105.0,-95.0,-104.0,-87.0,-100.0
-85.0,-107.0,-108.0,-200.0,-85.0,-88.0,-102.0,-89.0,-101.0
-101.0,-107.0,-107.0,-200.0,-84.0,-106.0,-103.0,-107.0,-105.0
-85.0,-106.0,-105.0,-84.0,-108.0,-102.0,-107.0,-88.0,-84.0
-93.0,-99.0,-85.0,-169.0,-107.0,-200.0,-106.0,-84.0,-106.0
-106.0,-91.0,-107.0,-84.0,-104.0,-106.0,-107.0,-107.0,-92.0
-96.0,-107.0,-106.0,-116.0,-105.0,-106.0,-104.0,-103.0,-84.0
-92.0,-99.0,-83.0,-108.0,-98.0,-84.0,-90.0,-107.0,-104.0
-84.0,-97.0,-95.0,-103.0,-107.0,-104.0,-101.0,-98.0,-103.0
-108.0,-105.0,-107.0,-106.0,-106.0,-90.0,-88.0,-85.0,-84.0
-108.0,-109.0,-104.0,-89.0,-103.0,-104.0,-104.0,-107.0,-107.0
-107.0,-86.0,-104.0,-107.0,-91.0,-107.0,-104.0,-105.0,-83.0
-88.0,-110.0,-85.0,-83.0,-107.0,-107.0,-92.0,-108.0,-106.0
-86.0,-110.0,-100.0,-127.0,-108.0,-106.0,-97.0,-96.0,-107.0
-102.0,-87.0,-105.0,-85.0,-84.0,-107.0,-101.0,-106.0,-100.0
-87.0,-106.0,-95.0,-110.0,-108.0,-103.0,-106.0,-83.0,-108.0
-105.0,-110.0,-94.0,-108.0,-89.0,-106.0,-104.0,-106.0,-108.0
-105.0,-110.0,-105.0,-87.0,-99.0,-106.0,-87.0,-107.0,-88.0
