avg:,,,,,,,,
-16.043,-15.419,-15.545,-15.878,-15.47,-15.683,-15.425,-15.686,-15.709
max:,,,,,,,,
0,0,0,0,0,0,0,0,0
min:,,,,,,,,
-47,-49,-52,-46,-39,-47,-51,-56,-47
DQN,Vanilla_DT_Entropy_5,Vanilla_DT_Entropy_10,Vanilla_Gini_5,Vanilla_Gini_10,EE_Force,EE_KD,EE_Ball,EE_Brute
-26,-27,-11,-13,-33,-22,-23,-24,-12
-10,-22,-5,-22,-9,-14,-24,-22,-30
-30,-5,-12,-20,-22,-28,-16,-8,-15
-14,-18,-35,-13,-7,-12,0,-8,-26
-15,-10,-15,-11,-18,-4,-7,-17,-14
-25,-19,-29,-8,-9,-8,-17,-16,-5
-20,-15,-33,-15,-6,-18,-18,-5,-29
-4,-23,-19,-20,-25,-18,-15,-9,-13
-22,-21,-24,-13,-14,-13,0,-16,-14
-16,-1,-16,-17,-13,-15,-15,-19,-14
-18,-18,-21,-31,-23,-16,-18,-5,-22
-12,-13,-28,-27,-16,-23,-12,-22,-8
-34,-10,-24,-16,-9,-25,-15,-16,-19
-23,-18,-9,-5,-32,-13,-8,-18,-1
-22,-11,-20,-28,-30,-7,-14,-7,-6
-13,-20,-17,-18,-24,-19,-40,-12,-16
-13,-12,-33,-14,-37,-16,-11,-26,-13
-18,-19,-15,-25,-23,-16,-20,-35,-22
-12,-12,-31,-15,-21,-21,-10,-14,-25
-10,-1,-26,-11,-15,-8,-4,-20,-25
-26,-19,-9,-14,-6,-12,-9,-9,-13
-10,-20,-22,-1,-5,-20,-6,-19,-4
-25,-20,-30,-12,-6,-16,-4,-4,-24
-18,-18,-7,-14,-27,-4,-20,-15,-14
-13,-15,-22,-28,-6,-12,-13,-9,-10
-15,-15,-13,-6,-1,0,-11,-12,-21
-15,-24,-14,-1,-16,-17,-5,-12,-5
-31,-11,-18,-12,-22,-14,-18,-39,-14
-23,-11,-10,-19,-4,-16,-24,-18,-28
-17,-10,-7,-34,-11,-23,-19,-8,-10
-24,-20,-5,-13,-8,-2,-21,-14,-23
-7,-31,-17,-4,-4,-7,-23,-24,-13
-10,-21,-20,-11,-13,-42,-15,-30,-4
-19,-17,-15,-17,-25,-24,-5,-12,-10
-8,-15,-2,-13,-14,-8,-25,-10,-21
-13,-28,-12,-12,-30,-8,-5,-14,-14
-38,-12,-27,-12,-11,-11,-13,-23,-17
-27,0,-16,-28,-15,-12,-16,-10,-47
-21,-12,-24,-2,-16,-15,-9,-8,-19
-14,-21,-20,-20,-11,-4,-34,-18,-8
-7,-13,-15,-18,-12,-15,-15,-18,-6
-5,-16,-37,-25,-18,-12,-21,-12,-9
-17,-28,-27,-20,-19,-10,-28,-18,-3
-12,-27,-18,-16,-8,-1,-39,-12,-24
-14,-28,-19,-16,-3,-22,-19,-20,-26
-27,-19,-9,-31,-27,-16,-23,-18,-23
-12,-22,-14,-20,-22,-28,-10,-15,-15
-26,-18,-4,-15,-20,-18,-7,-7,-35
-17,-21,-18,-11,-24,-4,-20,-2,-24
-26,-1,-23,-29,-9,-2,-16,-17,-13
-13,-11,-20,-13,-18,-21,-32,-13,-11
-17,-20,-18,-16,-7,-34,-20,-13,-5
-28,-6,-31,-12,-25,-12,-20,-12,-14
-18,-8,-18,-5,-16,-9,-21,-23,-27
-22,-20,-7,-9,-21,-18,-16,-6,-42
-17,-5,-15,-28,-11,-10,-5,-33,-7
-37,-16,-25,-41,-25,-15,-35,-11,-40
-32,-23,-8,-19,-11,-24,-27,-40,-23
-24,-17,-28,-21,-18,-12,-11,-3,-12
-10,-21,-25,-15,-6,-21,-21,-11,-9
-18,-18,-20,-21,-19,-23,-15,-11,-12
-22,-18,-19,-19,-23,-18,-7,-24,-4
-3,-14,-10,-30,-9,-7,-12,-10,-11
-12,-14,-11,-26,-21,-13,-12,-15,-19
-23,-16,-18,-27,-39,-13,-16,-15,-25
-20,-10,-24,-5,-26,-9,-3,-6,-23
-23,-17,-22,-9,-3,-9,-6,-44,-30
-10,-9,-18,-19,-13,-2,-25,-26,-17
-19,-28,-13,-7,-15,-7,-13,-19,-6
-15,-30,-18,-12,-11,-34,-7,-12,-18
-15,-3,-13,-1,-14,-22,-5,-12,-14
-21,-4,-19,-6,-11,-24,-14,-13,-14
-6,-7,-34,-5,-14,-10,-34,-9,-17
-3,-31,-13,-13,-4,-14,-24,-14,-12
