avg:,,,,,,,,
-15.488,-16.119,-15.581,-15.536,-15.917,-15.406,-16.019,-15.88,-15.741
max:,,,,,,,,
0,0,0,0,0,0,0,0,0
min:,,,,,,,,
-50,-48,-63,-50,-49,-45,-53,-57,-51
DQN,Vanilla_DT_Entropy_5,Vanilla_DT_Entropy_10,Vanilla_Gini_5,Vanilla_Gini_10,EE_Force,EE_KD,EE_Ball,EE_Brute
-3,-11,-3,-18,-15,-25,-34,-8,-17
-32,-18,-29,-27,-16,-4,-18,-43,-23
-18,-15,0,-36,-23,-13,-18,-22,-11
-17,-12,-18,-8,-14,-16,-38,-15,-13
-26,-11,-6,-20,-9,-10,-14,-15,-14
-16,-11,-17,-10,-19,-8,-14,-20,-14
-27,-40,-6,-8,-14,-19,0,-21,-25
-17,-4,-12,-18,-3,-14,-21,-10,-14
-29,-18,-31,-9,-6,-20,-20,-17,-18
-17,-20,-1,-6,-19,-9,-5,-16,-14
-10,-26,-18,-18,-31,-10,-9,-12,-17
-17,-25,-18,-11,-5,-6,-9,-25,-19
-27,-5,-16,-19,-19,-24,-8,-14,-13
-7,-19,-18,-4,-39,-31,-20,-18,-36
-8,-14,-9,-11,-16,-9,-15,-23,-12
-21,-22,-25,-20,-15,-16,-6,-20,-18
-11,-22,0,-20,-29,-15,-19,-17,-21
-20,-14,-3,-26,-6,-7,-10,-22,-31
-18,-2,-27,-20,-19,-1,-3,-17,-9
-17,-48,-16,-14,-25,-20,-13,-9,-21
-23,-15,-29,-7,-12,-38,-9,-11,-34
-12,-27,-11,-23,-14,-11,-25,-19,-12
-23,-43,-17,-4,-35,-18,-13,-10,-16
-16,-13,-13,-21,-1,-16,-19,-3,-4
-16,-15,-11,-12,-7,-30,-19,-21,-31
-21,-10,-24,-8,-15,-16,-12,-1,-29
0,-16,-25,-17,-29,-17,-22,-20,-14
-20,-2,-37,-9,-15,-4,-32,-8,-16
-18,-16,-5,-19,-5,-16,-11,-16,-12
-25,-13,-6,-11,-21,-26,-26,-10,-19
-19,-4,-31,-21,-15,-11,-9,-17,-28
-24,-13,-8,-12,-17,-5,-26,-13,-4
-19,-13,-12,-9,-5,-15,-24,-7,-27
-11,-6,-13,-17,-15,-26,-14,-24,-15
-25,-12,-17,-31,-23,-10,-4,-23,-16
