avg:,,,,,,,,
-15.382,-15.513,-15.765,-16.044,-15.772,-15.838,-15.82,-15.506,-15.665
max:,,,,,,,,
0,0,0,0,0,0,0,0,0
min:,,,,,,,,
-44,-51,-53,-48,-51,-44,-49,-46,-43
DQN,Vanilla_DT_Entropy_5,Vanilla_DT_Entropy_10,Vanilla_Gini_5,Vanilla_Gini_10,EE_Force,EE_KD,EE_Ball,EE_Brute
-15,-19,-23,-20,-24,-37,-9,-7,-10
-1,-23,-11,-29,-15,-16,-10,-12,-5
-6,-19,-10,-21,-10,-1,-9,-13,-26
-32,-8,-20,-6,-13,-16,-7,-2,-20
-5,-23,-16,-6,0,-13,-12,-16,-16
-29,-7,-16,-11,-15,-9,-37,-5,-16
-16,-15,-10,-29,-11,-14,-6,-21,-22
-29,-17,-13,-4,-24,-8,-25,-24,-7
-10,-16,-24,-8,-36,-14,-25,-18,-26
-2,-20,-13,-20,-17,-16,-15,-18,-27
-22,-12,-21,-26,-16,-24,-18,-15,-17
-13,-12,-35,-27,-17,-18,-22,-18,-18
-16,-8,-6,-5,-17,-11,-10,-16,-13
-8,-11,-14,-3,-17,-7,-24,-14,-22
-25,-18,-34,-4,-29,-7,-21,-1,-8
-8,-29,-15,-11,-12,-16,-26,-4,-8
-17,-10,-19,-18,-15,-21,-9,-6,-3
-14,-8,-53,-13,-19,-14,-33,-29,-21
-12,-15,-20,-13,-20,-20,-27,-10,-12
-18,-14,-23,-13,-9,-8,-19,-24,-12
-9,-21,-17,-7,-12,-14,-13,-21,-7
-8,-29,-9,-6,-22,-13,-14,-2,-30
-7,-8,-4,-12,-16,-18,-15,-34,-10
-43,-7,-21,-14,-9,-18,-15,-13,-25
-12,-33,-26,-9,-16,-18,-13,-16,-2
-31,-20,-11,-22,-3,-22,-20,-13,-12
-18,-19,-22,-18,-12,-23,-20,-5,-10
-10,-11,-10,-14,-27,-18,-38,-13,-16
-3,-24,-10,-12,-21,-2,-17,-22,-19
-20,-16,-3,-13,-24,-16,-9,-12,-22
-27,-10,-19,-20,-18,-12,-6,-9,-22
-9,-13,-22,-19,-17,-7,-23,-26,-11
-21,-28,-7,-16,-18,-6,-7,-6,-3
-20,-12,-7,-23,-12,-16,-30,-12,-14
-13,-5,-10,-17,-18,-8,-31,-13,-18
-17,-25,-8,-7,-19,-17,-15,-1,-26
-16,-8,-22,-20,-10,-19,-8,-12,-6
-1,-22,-35,-3,-18,-16,-25,-9,-12
-17,-16,-22,-20,-13,-26,-14,-7,-11
-12,-6,-15,-10,0,-25,-14,-22,-21
-3,-15,-11,-8,-22,-20,-19,-26,-13
-1,-21,-6,-20,-6,-10,-1,-22,-13
-19,-13,-3,-32,-14,-13,-8,-8,-5
-27,-9,-14,-9,-8,-16,-18,-19,-31
-13,-8,-24,-9,-17,-19,-14,-14,-20
-15,-17,-21,-2,-16,-12,-16,-4,-13
-1,-25,-13,-20,-2,-7,-17,-18,-4
-9,-16,-19,-3,-16,-12,-20,-5,-21
-20,-26,-13,-21,-30,-23,-19,-24,-17
-18,-13,-21,-7,-18,-9,-15,-10,-15
-26,-2,-16,-14,-30,-12,-45,-20,-21
-26,-11,-20,-26,-11,-21,-13,-14,-22
-15,-21,-6,-6,-17,-8,-11,-26,-31
-16,-11,-17,-20,-22,-32,-23,-22,-16
-24,-17,-10,-22,-19,-31,-11,-21,-19
-11,-11,-14,-25,-12,-12,-20,-25,-10
