avg:,,,,,,,,
-15.611,-16.004,-15.643,-16.224,-15.753,-15.607,-16.097,-15.678,-16.007
max:,,,,,,,,
0,0,0,0,0,0,0,0,0
min:,,,,,,,,
-54,-49,-51,-51,-50,-44,-64,-48,-48
DQN,Vanilla_DT_Entropy_5,Vanilla_DT_Entropy_10,Vanilla_Gini_5,Vanilla_Gini_10,EE_Force,EE_KD,EE_Ball,EE_Brute
-21,-19,-26,-34,-17,-27,-6,-8,-29
-11,-7,-20,-31,-23,-12,-12,0,-12
-13,-20,-18,-10,-12,-28,-16,-13,-19
-15,-30,-18,-11,-2,-6,-13,-4,-30
-31,-8,-8,-21,-14,-10,-24,-25,-9
-11,-24,-13,-23,-6,-6,-9,-6,-34
-11,-4,-11,-21,-5,-18,-19,-13,-7
-10,-16,-9,-15,-2,-6,-11,-9,-19
-8,-16,-22,-19,-21,-15,-17,-13,-16
-2,-4,-12,-8,-26,-20,-22,-15,-7
-4,-2,-15,-16,-18,-30,-11,-13,-10
-5,-47,-15,-29,-19,-26,-16,-21,-21
-10,-11,-8,-19,-32,-10,-16,-15,-17
-10,-8,-24,-16,-9,-18,-15,-12,-10
-15,-31,-4,-5,-19,-9,-15,-16,-29
-18,-35,-17,-32,-9,-28,-17,-8,-24
-22,-20,-20,-20,-17,-3,-7,-3,-21
-20,-15,-4,-9,-15,-2,-7,-7,-24
-29,-13,-10,-26,-21,-24,-7,-11,-17
-24,-15,-20,-16,-26,-10,-24,-22,-24
-11,-1,-9,-4,-19,-18,-23,-4,-17
-20,-13,-15,-20,-15,-10,-19,-10,-10
-20,-5,-19,-16,-15,-11,-19,-7,-17
-3,-10,-17,-15,0,-19,-21,-24,-3
-9,-25,-16,-30,-15,-7,-9,-8,-4
-6,-7,-20,-38,-13,-31,-26,-7,-20
-25,-26,-23,-3,-5,-18,-28,-21,-10
-18,-23,-9,-21,-19,-17,-18,-9,-16
-29,-7,-8,-12,-15,-11,-7,-21,-6
-21,-16,-4,-2,-16,-15,-4,-24,-10
-23,-21,-9,-14,-2,-6,-1,-22,-16
-23,-16,-15,-14,-11,-11,-23,-18,-14
-18,-16,-11,-9,-16,-11,-2,-9,-15
-15,-19,-6,-21,-8,-9,-27,-9,-13
-32,-30,-18,-19,-7,-31,-10,-28,-9
-21,-19,-1,-29,-17,-21,-5,-17,-19
-19,-8,-18,-2,-10,-8,-29,-17,-25
-23,-1,-18,-19,-23,-20,-20,-1,-18
-27,-11,-27,-18,-19,-11,-15,-36,-26
-16,-23,-18,-30,-20,-6,-19,-18,-21
-10,-6,-4,-22,-14,-19,-1,-7,-14
-12,-11,-14,-11,-35,-4,-12,-15,-20
-3,-23,-31,-5,-35,-12,-16,-37,-21
-12,-5,-9,-8,-6,-7,-7,-8,-11
-15,-33,-5,-13,-30,-15,-16,-18,-7
-6,-26,-14,-13,-14,-11,-23,-6,-3
-4,-12,-6,-2,-17,-20,-13,-27,-13
-8,-16,-25,-28,-10,-41,-15,-22,-26
-22,-13,-28,-18,-33,-6,-13,-18,-13
-13,-8,-13,-6,-16,-22,-17,-26,-28
-17,-10,-6,-8,-10,-15,-25,-17,-11
-22,-21,-12,-9,-21,-28,-13,-21,-3
-6,-5,-16,-12,-15,-16,-11,-7,-8
-17,-7,-6,-17,-32,-7,-25,-20,-23
-22,-18,-17,-15,-6,-15,-10,-12,-6
-4,-17,-24,-27,-11,-26,-24,-6,-20
-10,-11,-20,-15,-6,-20,-6,-17,-12
-19,-21,-13,-46,-10,-3,-6,-9,-9
-12,-8,-7,-5,-3,-8,-31,-14,-24
-12,-5,-27,-17,-28,-10,-16,-24,-23
-3,-18,-21,-26,-5,-5,-15,-25,-22
-29,-26,-5,-14,-14,-15,-6,-10,-24
-18,-12,-34,-15,-50,-19,-26,-5,-10
-3,-10,-3,-9,-19,-4,-10,-16,-26
-1,-29,-13,-8,-15,-6,-4,-17,-12
-36,-10,-19,-16,-18,-21,-16,-20,-36
-11,-7,-14,-26,-22,-19,-10,-7,-14
-10,-22,-20,-24,-21,-22,-24,-26,-20
-21,-22,-22,-20,-32,-25,-20,-22,-7
-6,-9,-22,-31,-14,-1,-15,-21,-27
-20,-8,-22,-7,-8,-28,-16,-10,-12
-18,-23,-25,-23,-19,-6,-7,-22,-14
-18,-19,-13,-24,-18,-15,-18,-29,-21
-14,-13,-4,-11,-7,-26,-20,-10,-17
-18,-22,-5,-19,-35,-21,-36,-8,-16
-10,-28,-12,-13,-12,-16,-14,-4,-28
-23,-27,-26,-25,-19,-14,-10,-3,-16
-3,-5,-11,-1,-15,-13,-6,-21,-10
-3,-29,-10,-8,-8,-6,-27,-23,-4
-22,-15,-13,-17,-8,0,-18,-28,-18
-4,-20,-1,0,-29,-17,-16,-17,-26
-3,-13,-21,-9,-17,-11,-25,-12,-16
-21,-28,-12,-20,-5,-13,-16,-18,-31
-25,-21,-20,-27,-16,-18,-10,-22,-13
-10,-18,-23,-32,-34,-5,-22,-14,-6
-22,-13,-9,-20,-5,-3,-4,-10,-24
-20,-26,-11,-10,-5,-18,-14,-22,-24
-10,-28,-8,-8,-15,-22,-26,-11,-27
-24,-16,-7,-17,-23,-9,-13,-11,-16
-26,-17,-3,-20,-2,-15,-32,-20,-13
-25,-6,-8,-8,-19,-3,-18,-19,-20
-8,-26,-11,-33,-5,-11,-6,-14,-17
-22,-18,-23,-7,-24,-11,-2,-27,-15
-9,-7,-10,-17,-11,-18,-27,-15,-29
-10,-8,-26,-14,-10,-18,-11,-3,-15
-28,-16,-10,-18,-27,-24,-19,-26,-11
-20,-4,-26,-23,-17,-20,-27,-24,-7
-13,-11,-4,-13,-19,-9,-9,-11,-7
-4,-12,-13,-28,-15,-5,-13,-17,-19
-10,-29,-27,-10,-21,-15,-14,-10,-8
-15,-33,-22,-11,-26,-15,-31,-24,-16
-12,-12,-23,-13,-6,-12,-29,-26,-17
-2,-33,-10,-25,-25,-13,-20,-12,-25
-29,-13,-19,-12,-28,-13,-12,-23,-16
-12,-12,-15,-13,-7,-15,-12,-13,-10
-14,-24,-25,-21,-21,-19,-16,-34,-8
-34,-15,-16,-10,-23,-3,-11,-9,-12
-16,-1,-10,-13,-15,-27,-17,-20,-14
-34,-23,-7,-5,-12,-13,-8,-22,-21
-23,-13,-5,-5,-8,-11,-9,-13,-27
-28,-15,-40,-10,-26,-7,-22,-5,-15
-18,-15,-17,-30,-22,-14,-24,-5,-3
-18,-22,-7,-10,-20,-21,-24,-25,-12
-21,-22,-34,-6,-14,-17,-8,-25,-20
-17,-14,-14,-17,-24,-16,-10,-9,-16
-17,-35,-20,-27,-7,-3,-22,-11,-15
-19,-24,-22,-23,-20,-28,-14,-7,-11
-26,-26,-11,-20,-25,-11,-7,-22,-25
-6,-9,-9,-20,-12,-14,-9,-2,-30
-13,-15,-14,-22,-15,-15,-7,-17,-7
-9,-19,-20,-4,-13,-12,-11,-15,-18
-14,-25,-23,-21,-5,-17,-16,-10,-18
-8,-22,-11,-19,-15,-7,-25,-12,-9
-12,-5,-26,-8,-13,-6,-24,-9,-20
-18,-4,-10,-18,-21,-14,-15,-5,-10
-14,-7,-7,-6,-32,-24,-16,-16,-14
-4,-5,-30,-21,-13,-18,-7,-23,-19
-9,-12,-8,-14,-14,-18,-32,-15,-7
-4,-26,-20,-10,-18,-16,-12,-20,-20
-15,-4,-11,-18,-19,-11,-30,-19,-5
-18,-28,-17,-22,-17,-34,-7,-10,-16
-16,-13,-25,0,-6,-34,-17,-11,-5
-9,-24,-23,-28,-16,-2,-15,-32,-20
-9,-20,-30,-19,-7,-9,-15,-5,-20
-16,-21,-3,-28,-18,-21,-10,-30,-13
-4,-26,-18,-11,-12,-30,-11,-3,-20
-19,-4,-11,-17,-9,-12,-16,-14,-2
-18,-7,-15,-17,-23,-26,-15,-24,-12
-19,-14,-15,-35,-21,-21,-26,-2,-16
-11,-18,-22,-23,-5,-44,-11,-24,-17
-11,-22,-30,-10,-19,-26,-12,-6,-13
-37,-36,-19,-9,-13,-15,-13,-25,-8
-17,-5,-8,-25,-5,-10,-13,-21,-19
-7,-18,-10,-12,-12,-5,-22,-46,-14
-4,-14,-2,-13,-26,-18,-18,-17,-9
-17,-8,-3,-27,-22,-21,-22,-18,-11
-24,-19,-16,-10,-31,-1,-26,-14,-16
-10,-26,-16,-5,-4,-8,-14,-21,-16
-18,-21,-22,-23,-13,-36,-18,-20,-15
-14,-19,-21,-19,-14,-22,-15,-30,-20
-23,-6,-22,-22,-32,-11,-18,-26,-26
-15,-11,-17,-20,-17,-21,-18,-26,-34
-14,-16,-17,-9,-13,-14,-24,-18,-16
-19,-14,-3,-9,-24,-27,-31,-25,-21
-20,-2,-11,-9,-19,-9,-20,-17,-16
-24,-10,-16,-15,-20,-23,-13,-12,-21
-12,-4,-17,-15,-27,-32,-14,-23,-9
-6,-9,-13,-5,-31,-10,-5,-22,-24
-18,-24,-16,-7,-9,-13,-29,-16,-18
-30,-23,-18,-27,-15,-17,-24,-10,-20
-24,-13,-15,-38,-11,-24,-12,-15,-31
-10,-3,0,-17,-18,-19,-13,-26,-18
-17,-11,-17,-22,-14,-13,-10,-17,-21
-3,-12,-10,-13,-13,-1,-6,-20,-8
-24,-6,-17,-25,-22,-14,-28,-7,-19
-24,-23,-9,-36,-9,-20,-29,-14,-3
-11,-20,-24,-10,-21,-10,-31,-10,-25
0,-31,-14,-25,-6,-8,-3,-9,-21
-13,-20,-19,-26,-21,-23,-7,-14,-15
-28,-13,-12,-16,-4,-34,-19,-9,-22
-23,-11,-31,-8,-16,-11,-10,-22,-9
-14,-20,-44,-19,-24,-30,-25,-18,-7
-9,-24,-14,-17,-11,-33,-4,-11,-14
-13,-6,-10,-27,-9,-21,-19,-14,-15
-22,-5,-23,-19,-2,-9,-6,-8,-22
-9,-28,-16,-23,-17,-7,-19,-34,-25
-15,-10,-11,-19,-23,-3,-12,-4,-16
-20,-27,-11,-23,-21,-18,-20,0,-20
-10,-17,-16,-21,-5,-16,-6,-22,-13
-28,-21,-19,-15,-24,-25,-9,-14,-24
-26,-21,-13,-5,-8,-8,-14,-11,-6
-2,-25,-14,-22,-5,-24,-23,-8,-15
-27,-16,-28,-13,-33,-14,-17,-5,-19
-8,-10,-5,-23,-9,-8,-12,0,-16
-21,-1,-1,-18,-17,-24,-27,-22,-6
-14,-7,-3,-18,-3,-17,-25,-14,-2
-38,-14,-8,-24,-4,-31,-10,-10,-27
